"created_at","modified_at","id","pincode","district","country","idirect_state","cersai_state"
"","",3664,"827015","BOKARO","INDIA","JHARKHAND","JH"
"","",3665,"827302","BOKARO","INDIA","JHARKHAND","JH"
"","",3666,"828134","BOKARO","INDIA","JHARKHAND","JH"
"","",3667,"828303","BOKARO","INDIA","JHARKHAND","JH"
"","",3668,"828404","BOKARO","INDIA","JHARKHAND","JH"
"","",3669,"829104","BOKARO","INDIA","JHARKHAND","JH"
"","",3670,"829107","BOKARO","INDIA","JHARKHAND","JH"
"","",3671,"829111","BOKARO","INDIA","JHARKHAND","JH"
"","",3672,"829112","BOKARO","INDIA","JHARKHAND","JH"
"","",3673,"829113","BOKARO","INDIA","JHARKHAND","JH"
"","",3674,"829114","BOKARO","INDIA","JHARKHAND","JH"
"","",3675,"829116","BOKARO","INDIA","JHARKHAND","JH"
"","",3676,"829121","BOKARO","INDIA","JHARKHAND","JH"
"","",3677,"829127","BOKARO","INDIA","JHARKHAND","JH"
"","",3678,"829128","BOKARO","INDIA","JHARKHAND","JH"
"","",3679,"829129","BOKARO","INDIA","JHARKHAND","JH"
"","",3680,"829132","BOKARO","INDIA","JHARKHAND","JH"
"","",3681,"829144","BOKARO","INDIA","JHARKHAND","JH"
"","",3682,"829149","BOKARO","INDIA","JHARKHAND","JH"
"","",3683,"829301","BOKARO","INDIA","JHARKHAND","JH"
"","",3684,"827130","BOKARO","INDIA","JHARKHAND","JH"
"","",3685,"828311","BOKARO","INDIA","JHARKHAND","JH"
"","",3686,"828315","BOKARO","INDIA","JHARKHAND","JH"
"","",3687,"829137","BOKARO","INDIA","JHARKHAND","JH"
"","",3688,"823134","BOKARO","INDIA","JHARKHAND","JH"
"","",3689,"825102","BOKARO","INDIA","JHARKHAND","JH"
"","",3690,"827011","BOKARO","INDIA","JHARKHAND","JH"
"","",3691,"829138","BOKARO","INDIA","JHARKHAND","JH"
"","",3692,"807013","BOKARO","INDIA","JHARKHAND","JH"
"","",3693,"827013","BOKARO","INDIA","JHARKHAND","JH"
"","",3694,"827016","BOKARO","INDIA","JHARKHAND","JH"
"","",3695,"783391","BONGAIGAON","INDIA","ASSAM","AS"
"","",3696,"788983","BONGAIGAON","INDIA","ASSAM","AS"
"","",3697,"783380","BONGAIGAON","INDIA","ASSAM","AS"
"","",3698,"783381","BONGAIGAON","INDIA","ASSAM","AS"
"","",3699,"783382","BONGAIGAON","INDIA","ASSAM","AS"
"","",3700,"783383","BONGAIGAON","INDIA","ASSAM","AS"
"","",3701,"783384","BONGAIGAON","INDIA","ASSAM","AS"
"","",3702,"783388","BONGAIGAON","INDIA","ASSAM","AS"
"","",3703,"783389","BONGAIGAON","INDIA","ASSAM","AS"
"","",3704,"783392","BONGAIGAON","INDIA","ASSAM","AS"
"","",3705,"788383","BONGAIGAON","INDIA","ASSAM","AS"
"","",3706,"382245","BOTAB","INDIA","GUJARAT","GJ"
"","",3707,"382450","BOTAB","INDIA","GUJARAT","GJ"
"","",3708,"364750","BOTAD","INDIA","GUJARAT","GJ"
"","",3709,"382255","BOTAD","INDIA","GUJARAT","GJ"
"","",3710,"364710","BOTAD","INDIA","GUJARAT","GJ"
"","",3711,"364720","BOTAD","INDIA","GUJARAT","GJ"
"","",3712,"364730","BOTAD","INDIA","GUJARAT","GJ"
"","",3713,"364765","BOTAD","INDIA","GUJARAT","GJ"
"","",3714,"762017","BOUDH","INDIA","ODISHA","OR"
"","",3715,"762014","BOUDH","INDIA","ODISHA","OR"
"","",3716,"762013","BOUDH","INDIA","ODISHA","OR"
"","",3717,"762015","BOUDH","INDIA","ODISHA","OR"
"","",3718,"762016","BOUDH","INDIA","ODISHA","OR"
"","",3719,"762020","BOUDH","INDIA","ODISHA","OR"
"","",3720,"762023","BOUDH","INDIA","ODISHA","OR"
"","",3721,"762024","BOUDH","INDIA","ODISHA","OR"
"","",3722,"762026","BOUDH","INDIA","ODISHA","OR"
"","",3723,"762030","BOUDH","INDIA","ODISHA","OR"
"","",3724,"762018","BOUDH","INDIA","ODISHA","OR"
"","",3725,"202523","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3726,"243604","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3727,"202421","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3728,"202522","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3729,"202524","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3730,"242523","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3731,"242638","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3732,"242726","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3733,"202527","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3734,"243621","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3735,"243640","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3736,"243655","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3737,"243630","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3738,"243631","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3739,"243632","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3740,"243633","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3741,"243634","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3742,"243635","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3743,"243636","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3744,"243637","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3745,"243638","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3746,"243639","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3747,"243641","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3748,"243720","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3749,"243723","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3750,"243724","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3751,"243725","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3752,"243726","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3753,"243689","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3754,"202526","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3755,"243601","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3756,"247360","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3757,"243338","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3758,"245641","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3759,"202521","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3760,"202525","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3761,"202520","BUDAUN","INDIA","UTTAR PRADESH","UP"
"","",3762,"193411","BUDGAM","INDIA","JAMMU AND KASHMIR","JK"
"","",3763,"190007","BUDGAM","INDIA","JAMMU AND KASHMIR","JK"
"","",3764,"190014","BUDGAM","INDIA","JAMMU AND KASHMIR","JK"
"","",3765,"190015","BUDGAM","INDIA","JAMMU AND KASHMIR","JK"
"","",3766,"190021","BUDGAM","INDIA","JAMMU AND KASHMIR","JK"
"","",3767,"191111","BUDGAM","INDIA","JAMMU AND KASHMIR","JK"
"","",3768,"191112","BUDGAM","INDIA","JAMMU AND KASHMIR","JK"
"","",3769,"191113","BUDGAM","INDIA","JAMMU AND KASHMIR","JK"
"","",3770,"191132","BUDGAM","INDIA","JAMMU AND KASHMIR","JK"
"","",3771,"193401","BUDGAM","INDIA","JAMMU AND KASHMIR","JK"
"","",3772,"203392","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3773,"245405","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3774,"245414","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3775,"202396","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3776,"245408","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3777,"245413","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3778,"207394","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3779,"202193","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3780,"202390","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3781,"202391","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3782,"202394","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3783,"202395","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3784,"202397","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3785,"202398","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3786,"202399","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3787,"203094","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3788,"245401","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3789,"202393","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3790,"203002","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3791,"203129","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3792,"203131","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3793,"203132","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3794,"203150","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3795,"203205","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3796,"203206","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3797,"203389","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3798,"203390","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3799,"203391","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3800,"203393","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3801,"203394","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3802,"203395","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3803,"203396","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3804,"203397","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3805,"203398","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3806,"203399","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3807,"203401","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3808,"203402","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3809,"203403","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3810,"203405","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3811,"203407","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3812,"203408","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3813,"203409","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3814,"203411","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3815,"203412","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3816,"245402","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3817,"245403","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3818,"245407","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3819,"245409","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3820,"245411","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3821,"245412","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3822,"202389","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3823,"202392","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3824,"202359","BULANDSHAHR","INDIA","UTTAR PRADESH","UP"
"","",3825,"444307","BULDANA","INDIA","MAHARASHTRA","MH"
"","",3826,"444308","BULDANA","INDIA","MAHARASHTRA","MH"
"","",3827,"443105","BULDANA","INDIA","MAHARASHTRA","MH"
"","",3828,"443108","BULDANA","INDIA","MAHARASHTRA","MH"
"","",3829,"443208","BULDANA","INDIA","MAHARASHTRA","MH"
"","",3830,"443209","BULDANA","INDIA","MAHARASHTRA","MH"
"","",3831,"443306","BULDANA","INDIA","MAHARASHTRA","MH"
"","",3832,"443405","BULDANA","INDIA","MAHARASHTRA","MH"
"","",3833,"443406","BULDANA","INDIA","MAHARASHTRA","MH"
"","",3834,"444129","BULDANA","INDIA","MAHARASHTRA","MH"
"","",3835,"440311","BULDANA","INDIA","MAHARASHTRA","MH"
"","",3836,"443307","BULDANA","INDIA","MAHARASHTRA","MH"
"","",3837,"443305","BULDANA","INDIA","MAHARASHTRA","MH"
"","",3838,"443002","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3839,"443101","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3840,"443102","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3841,"443103","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3842,"443104","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3843,"443106","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3844,"443112","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3845,"443201","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3846,"443202","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3847,"443203","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3848,"443204","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3849,"443206","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3850,"443301","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3851,"443302","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3852,"443303","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3853,"443304","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3854,"443308","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3855,"443401","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3856,"443402","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3857,"443403","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3858,"443404","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3859,"444201","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3860,"444202","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3861,"444203","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3862,"444204","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3863,"444301","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3864,"444303","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3865,"444304","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3866,"444306","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3867,"444312","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3868,"443001","BULDHANA","INDIA","MAHARASHTRA","MH"
"","",3869,"323302","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3870,"323604","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3871,"323021","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3872,"323022","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3873,"323023","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3874,"323024","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3875,"323025","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3876,"323026","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3877,"323301","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3878,"323601","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3879,"323602","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3880,"323603","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3881,"323613","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3882,"323614","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3883,"323615","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3884,"323616","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3885,"323801","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3886,"323802","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3887,"323803","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3888,"323001","BUNDI","INDIA","RAJASTHAN","RJ"
"","",3889,"450332","BURHANPUR","INDIA","MADHYA PRADESH","MP"
"","",3890,"450115","BURHANPUR","INDIA","MADHYA PRADESH","MP"
"","",3891,"450223","BURHANPUR","INDIA","MADHYA PRADESH","MP"
"","",3892,"450342","BURHANPUR","INDIA","MADHYA PRADESH","MP"
"","",3893,"450391","BURHANPUR","INDIA","MADHYA PRADESH","MP"
"","",3894,"450221","BURHANPUR","INDIA","MADHYA PRADESH","MP"
"","",3895,"450331","BURHANPUR","INDIA","MADHYA PRADESH","MP"
"","",3896,"450445","BURHANPUR","INDIA","MADHYA PRADESH","MP"
"","",3897,"450031","BURHANPUR","INDIA","MADHYA PRADESH","MP"
"","",3898,"450033","BURHANPUR","INDIA","MADHYA PRADESH","MP"
"","",3899,"450322","BURHANPUR","INDIA","MADHYA PRADESH","MP"
"","",3900,"450333","BURHANPUR","INDIA","MADHYA PRADESH","MP"
"","",3901,"450341","BURHANPUR","INDIA","MADHYA PRADESH","MP"
"","",3902,"802102","BUXAR","INDIA","BIHAR","BR"
"","",3903,"802113","BUXAR","INDIA","BIHAR","BR"
"","",3904,"802114","BUXAR","INDIA","BIHAR","BR"
"","",3905,"802115","BUXAR","INDIA","BIHAR","BR"
"","",3906,"802116","BUXAR","INDIA","BIHAR","BR"
"","",3907,"802117","BUXAR","INDIA","BIHAR","BR"
"","",3908,"802118","BUXAR","INDIA","BIHAR","BR"
"","",3909,"802119","BUXAR","INDIA","BIHAR","BR"
"","",3910,"802120","BUXAR","INDIA","BIHAR","BR"
"","",3911,"802122","BUXAR","INDIA","BIHAR","BR"
"","",3912,"802123","BUXAR","INDIA","BIHAR","BR"
"","",3913,"802125","BUXAR","INDIA","BIHAR","BR"
"","",3914,"802126","BUXAR","INDIA","BIHAR","BR"
"","",3915,"802127","BUXAR","INDIA","BIHAR","BR"
"","",3916,"802128","BUXAR","INDIA","BIHAR","BR"
"","",3917,"802129","BUXAR","INDIA","BIHAR","BR"
"","",3918,"802130","BUXAR","INDIA","BIHAR","BR"
"","",3919,"802131","BUXAR","INDIA","BIHAR","BR"
"","",3920,"802133","BUXAR","INDIA","BIHAR","BR"
"","",3921,"802134","BUXAR","INDIA","BIHAR","BR"
"","",3922,"802135","BUXAR","INDIA","BIHAR","BR"
"","",3923,"802136","BUXAR","INDIA","BIHAR","BR"
"","",3924,"802101","BUXAR","INDIA","BIHAR","BR"
"","",3925,"802103","BUXAR","INDIA","BIHAR","BR"
"","",3926,"802111","BUXAR","INDIA","BIHAR","BR"
"","",3927,"802225","BUXAR","INDIA","BIHAR","BR"
"","",3928,"802229","BUXAR","INDIA","BIHAR","BR"
"","",3929,"802321","BUXAR","INDIA","BIHAR","BR"
"","",3930,"803021","BUXAR","INDIA","BIHAR","BR"
"","",3931,"804216","BUXAR","INDIA","BIHAR","BR"
"","",3932,"802140","BUXAR","INDIA","BIHAR","BR"
"","",3933,"802176","BUXAR","INDIA","BIHAR","BR"
"","",3934,"788014","CACHAR","INDIA","ASSAM","AS"
"","",3935,"788031","CACHAR","INDIA","ASSAM","AS"
"","",3936,"788804","CACHAR","INDIA","ASSAM","AS"
"","",3937,"788025","CACHAR","INDIA","ASSAM","AS"
"","",3938,"788107","CACHAR","INDIA","ASSAM","AS"
"","",3939,"788007","CACHAR","INDIA","ASSAM","AS"
"","",3940,"788005","CACHAR","INDIA","ASSAM","AS"
"","",3941,"788004","CACHAR","INDIA","ASSAM","AS"
"","",3942,"788122","CACHAR","INDIA","ASSAM","AS"
"","",3943,"788814","CACHAR","INDIA","ASSAM","AS"
"","",3944,"788008","CACHAR","INDIA","ASSAM","AS"
"","",3945,"788001","CACHAR","INDIA","ASSAM","AS"
"","",3946,"788002","CACHAR","INDIA","ASSAM","AS"
"","",3947,"788003","CACHAR","INDIA","ASSAM","AS"
"","",3948,"788006","CACHAR","INDIA","ASSAM","AS"
"","",3949,"788009","CACHAR","INDIA","ASSAM","AS"
"","",3950,"788010","CACHAR","INDIA","ASSAM","AS"
"","",3951,"788011","CACHAR","INDIA","ASSAM","AS"
"","",3952,"788013","CACHAR","INDIA","ASSAM","AS"
"","",3953,"788015","CACHAR","INDIA","ASSAM","AS"
"","",3954,"788026","CACHAR","INDIA","ASSAM","AS"
"","",3955,"788030","CACHAR","INDIA","ASSAM","AS"
"","",3956,"788098","CACHAR","INDIA","ASSAM","AS"
"","",3957,"788099","CACHAR","INDIA","ASSAM","AS"
"","",3958,"788101","CACHAR","INDIA","ASSAM","AS"
"","",3959,"788102","CACHAR","INDIA","ASSAM","AS"
"","",3960,"788103","CACHAR","INDIA","ASSAM","AS"
"","",3961,"788104","CACHAR","INDIA","ASSAM","AS"
"","",3962,"788106","CACHAR","INDIA","ASSAM","AS"
"","",3963,"788108","CACHAR","INDIA","ASSAM","AS"
"","",3964,"788109","CACHAR","INDIA","ASSAM","AS"
"","",3965,"788110","CACHAR","INDIA","ASSAM","AS"
"","",3966,"788111","CACHAR","INDIA","ASSAM","AS"
"","",3967,"788112","CACHAR","INDIA","ASSAM","AS"
"","",3968,"788113","CACHAR","INDIA","ASSAM","AS"
"","",3969,"788114","CACHAR","INDIA","ASSAM","AS"
"","",3970,"788115","CACHAR","INDIA","ASSAM","AS"
"","",3971,"788116","CACHAR","INDIA","ASSAM","AS"
"","",3972,"788117","CACHAR","INDIA","ASSAM","AS"
"","",3973,"788118","CACHAR","INDIA","ASSAM","AS"
"","",3974,"788119","CACHAR","INDIA","ASSAM","AS"
"","",3975,"788120","CACHAR","INDIA","ASSAM","AS"
"","",3976,"788121","CACHAR","INDIA","ASSAM","AS"
"","",3977,"788123","CACHAR","INDIA","ASSAM","AS"
"","",3978,"788126","CACHAR","INDIA","ASSAM","AS"
"","",3979,"788127","CACHAR","INDIA","ASSAM","AS"
"","",3980,"788802","CACHAR","INDIA","ASSAM","AS"
"","",3981,"788805","CACHAR","INDIA","ASSAM","AS"
"","",3982,"788815","CACHAR","INDIA","ASSAM","AS"
"","",3983,"788816","CACHAR","INDIA","ASSAM","AS"
"","",3984,"788817","CACHAR","INDIA","ASSAM","AS"
"","",3985,"743353","CALCUTTA","INDIA","WEST BENGAL","WB"
"","",3986,"110055","CENTRAL DELHI","INDIA","DELHI","DL"
"","",3987,"110003","CENTRAL DELHI","INDIA","DELHI","DL"
"","",3988,"110005","CENTRAL DELHI","INDIA","DELHI","DL"
"","",3989,"110060","CENTRAL DELHI","INDIA","DELHI","DL"
"","",3990,"110002","CENTRAL DELHI","INDIA","DELHI","DL"
"","",3991,"110054","CENTRAL DELHI","INDIA","DELHI","DL"
"","",3992,"571319","CHAMARAJANAGAR","INDIA","KARNATAKA","KA"
"","",3993,"571491","CHAMARAJANAGAR","INDIA","KARNATAKA","KA"
"","",3994,"176302","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",3995,"176309","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",3996,"177631","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",3997,"175207","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",3998,"175312","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",3999,"176207","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4000,"176301","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4001,"176303","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4002,"176304","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4003,"176305","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4004,"176306","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4005,"176308","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4006,"176310","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4007,"176311","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4008,"176312","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4009,"176313","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4010,"176327","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4011,"173316","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4012,"176223","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4013,"176314","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4014,"176315","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4015,"176316","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4016,"176317","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4017,"176318","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4018,"176319","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4019,"176320","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4020,"176321","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4021,"176323","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4022,"176324","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4023,"176325","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4024,"176326","CHAMBA","INDIA","HIMACHAL PRADESH","HP"
"","",4025,"246447","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4026,"246535","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4027,"246401","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4028,"246422","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4029,"246424","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4030,"242429","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4031,"246426","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4032,"246427","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4033,"246428","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4034,"246429","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4035,"246431","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4036,"246435","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4037,"246440","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4038,"246441","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4039,"246443","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4040,"246444","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4041,"246446","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4042,"246449","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4043,"246453","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4044,"246455","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4045,"246472","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4046,"246473","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4047,"246474","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4048,"246481","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4049,"246482","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4050,"246483","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4051,"246486","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4052,"246487","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4053,"246488","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4054,"246249","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4055,"246864","CHAMOLI","INDIA","UTTARAKHAND","UA"
"","",4056,"248487","CHAMOLI","INDIA","UTTARAKHAND","UA"
